Time,weighted_hs,unweighted_hs
Weekend,0.2961783439490446,0.3139675160529843
Weekend,0.2913907284768212,0.2935452109926717
Weekend,0.347926267281106,0.3512247368197685
Weekend,0.2938053097345133,0.3183175459602768
Weekend,0.2863247863247863,0.3082329598506069
Weekday,0.28809523809523807,0.3047223934483241
Weekday,0.27114427860696516,0.2916045657226508
Weekday,0.2832699619771863,0.3228768323358487
Weekday,0.3473684210526316,0.3537792015069055
Weekday,0.3259423503325942,0.3392343815220654
Weekend,0.3097165991902834,0.3277515747728963
Weekend,0.27884615384615385,0.2943148860211876
Weekend,0.30727762803234504,0.3022577680046681
Weekend,0.23529411764705882,0.2631914487574639
Weekend,0.3021148036253776,0.3001493255440904
Weekend,0.25763358778625955,0.2787122716772569
Weekend,0.22409638554216868,0.226998226206994
Weekend,0.3133971291866029,0.3190809579666298
Weekday,0.33405172413793105,0.3473056398984863
Weekday,0.27058823529411763,0.2890146347636462
Weekday,0.3425287356321839,0.3545606685226093
Weekday,0.3010471204188482,0.3219171825665498
Weekday,0.32081911262798635,0.331447483721892
Weekday,0.3452685421994885,0.3545677347736888
Weekday,0.2668269230769231,0.2666164838716051
Weekend,0.32671081677704195,0.3396078123356065
Weekend,0.2762557077625571,0.2906031111162856
Weekend,0.32195121951219513,0.3217569545795636
Weekend,0.31592039800995025,0.3179629079629079
Weekday,0.3322475570032573,0.3863992764294036
Weekday,0.24349442379182157,0.2634883943706367
Weekday,0.21095334685598377,0.2632915811060434
Weekday,0.33064516129032256,0.3245857780818644
Weekend,0.3146853146853147,0.3219949036043613
Weekend,0.3070539419087137,0.3274028359233734
Weekend,0.24397590361445784,0.2481781237113645
Weekend,0.2902542372881356,0.2873747706756347
Weekend,0.2811881188118812,0.286022995207844
Weekend,0.2629695885509839,0.3040524734018046
Weekend,0.34564643799472294,0.3678884336970642
Weekend,0.212,0.2198713104783844
Weekend,0.26697892271662765,0.2853143835351361
Weekend,0.23170731707317074,0.2357118162163125
Weekend,0.25196850393700787,0.2893592867009163
Weekend,0.2010221465076661,0.2372215793363822
Weekend,0.2736842105263158,0.3039787868422435
Weekend,0.2511013215859031,0.2815285387433551
Weekend,0.23828125,0.2781240911556608
Weekend,0.259825327510917,0.3063206280175427
Weekend,0.2534246575342466,0.2887062669201107
Weekend,0.2470059880239521,0.2659452248233757
Weekend,0.260806916426513,0.2789230398067949
Weekend,0.29683698296836986,0.3065016716082991
Weekend,0.23842592592592593,0.2588710971150151
Weekday,0.236084452975048,0.2658848237197316
Weekday,0.24789915966386555,0.2869845026663445
Weekday,0.22,0.2719587746903374
Weekday,0.20067453625632378,0.2600496595380183
Weekday,0.24904214559386972,0.3257889020353152
Weekday,0.1880108991825613,0.2167282482153851
Weekend,0.31693989071038253,0.3548841737972172
Weekend,0.3019230769230769,0.330958499875647
Weekend,0.2733333333333333,0.3013848750882467
Weekend,0.2965009208103131,0.322147332016065
Weekend,0.22184300341296928,0.2574108085788021
Weekend,0.23366013071895425,0.2500183467326324
Weekend,0.23367697594501718,0.2840966540145863
Weekend,0.267515923566879,0.2900658293761742
Weekend,0.2554585152838428,0.250961599124362
Weekend,0.21601208459214502,0.2276645641123006
Weekend,0.3233082706766917,0.3274230867981157
Weekend,0.2189239332096475,0.2257686490459473
Weekend,0.2895927601809955,0.3413659853639104
Weekend,0.30585683297180044,0.3234689821259059
Weekend,0.2808988764044944,0.3182533353585985
Weekend,0.27402135231316727,0.2756565193850143
Weekday,0.31297709923664124,0.3218566933377857
Weekday,0.291005291005291,0.2892942959586381
Weekday,0.2916666666666667,0.3084594518105391
Weekday,0.27474402730375425,0.2821409899310449
Weekday,0.30749354005167956,0.3049279126521457
Weekday,0.3504043126684636,0.3528049401578813
Weekday,0.25366876310272535,0.2595064254199464
Weekday,0.2759493670886076,0.2986584419220197
Weekday,0.2701688555347092,0.2775406491159055
Weekday,0.3058252427184466,0.3064138103085187
Weekday,0.2826086956521739,0.2900106335186589
Weekday,0.32887189292543023,0.3320093285174806
Weekday,0.22939866369710468,0.2743155455987966
Weekday,0.3212121212121212,0.3391345074369518
Weekday,0.28790786948176583,0.2956257407842973
Weekend,0.2710084033613445,0.2999544707123355
Weekend,0.30828220858895705,0.3140692036749754
Weekend,0.31202046035805625,0.3373930942482733
Weekend,0.29260450160771706,0.3420326035970915
Weekend,0.3055555555555556,0.3137719149336236
Weekend,0.3257918552036199,0.3353512096900619
Weekend,0.27414330218068533,0.3247234574211318
Weekend,0.2087227414330218,0.2550606597732863
Weekday,0.25849056603773585,0.293056757943953
Weekday,0.29,0.319033409380184
Weekday,0.23783783783783785,0.2577162836361659
Weekday,0.2879120879120879,0.319968932649168
Weekday,0.24459234608985025,0.2724982645481408
Weekday,0.25226860254083483,0.2932852633151806
Weekday,0.17861975642760486,0.2248342170706218
Weekday,0.25121555915721233,0.2949782985147881
Weekday,0.2474964234620887,0.2863696381893397
Weekday,0.29321663019693656,0.3110219324982098
Weekday,0.22773972602739725,0.2751638074523895
Weekday,0.2622549019607843,0.288344352647268
Weekday,0.2549800796812749,0.3240946801335378
Weekday,0.2315112540192926,0.2924180222061572
Weekday,0.2619647355163728,0.3277401221188037
Weekday,0.23157894736842105,0.2869111725223779
Weekday,0.2275449101796407,0.2682485394524456
Weekend,0.26838235294117646,0.3225187502020888
Weekend,0.23893805309734514,0.2857363790334709
Weekend,0.29739776951672864,0.3376059941313201
Weekend,0.23529411764705882,0.2619868359045912
Weekend,0.2954091816367265,0.3305093652106683
Weekend,0.27310924369747897,0.2976647653003261
Weekend,0.25782227784730916,0.2740745731481919
Weekend,0.24821428571428572,0.2733250011068069
Weekend,0.23095238095238096,0.2441488072280233
Weekend,0.25084745762711863,0.273398084959113
Weekday,0.25892857142857145,0.2949674215026335
Weekday,0.19612903225806452,0.2064912062945363
Weekday,0.315450643776824,0.3159220517060701
Weekday,0.2976190476190476,0.3401472866158286
Weekday,0.2463157894736842,0.3078740959190734
Weekend,0.2848101265822785,0.295429809798413
Weekend,0.23971377459749552,0.2446840265518825
Weekend,0.2829736211031175,0.297343448088353
Weekend,0.20689655172413793,0.2259005247024147
Weekday,0.3074866310160428,0.3013861387564218
Weekday,0.29914529914529914,0.3130104889341606
Weekday,0.287292817679558,0.2988759332625466
Weekday,0.2831215970961887,0.2876239049613527
Weekday,0.30512820512820515,0.3233079896088605
Weekday,0.29927007299270075,0.2994436536113481
Weekday,0.24379232505643342,0.2867744705631669
Weekday,0.29537366548042704,0.3072996309261109
Weekday,0.2504672897196262,0.2628743393766207
Weekday,0.297029702970297,0.3037930747749598
Weekday,0.2674199623352166,0.2681547404122185
Weekday,0.29432624113475175,0.3184009635091976
Weekday,0.3066914498141264,0.3111915066073865
Weekday,0.33194154488517746,0.3446993702312751
Weekend,0.3033175355450237,0.3371649699805999
Weekend,0.2743055555555556,0.2656799435024911
Weekend,0.24344569288389514,0.2670557716932051
Weekend,0.26277372262773724,0.262687779173798
Weekday,0.2538860103626943,0.2828763011823719
Weekday,0.3511450381679389,0.3902092271778626
Weekday,0.2804878048780488,0.3077195549200675
Weekend,0.3112244897959184,0.310735978625103
Weekday,0.2483108108108108,0.2495309800463405
Weekday,0.2796208530805687,0.2923472717213684
Weekday,0.2898936170212766,0.3048684156589465
Weekday,0.30019120458891013,0.3160933110470373
Weekday,0.33126293995859213,0.368319190970611
Weekday,0.2912371134020619,0.2906866749891296
Weekday,0.2798165137614679,0.2843073039400168
Weekday,0.2736625514403292,0.2777886346916555
Weekday,0.30494505494505497,0.3111733964495596
Weekday,0.32193158953722334,0.3487027106622801
Weekday,0.3028391167192429,0.3196320997842737
Weekday,0.24093816631130063,0.2624341161231074
Weekday,0.3411371237458194,0.3806941719236801
Weekday,0.27598566308243727,0.3058817455444884
Weekday,0.2551505546751189,0.2856033355324319
Weekday,0.31213872832369943,0.3244561708530962
Weekday,0.29649595687331537,0.3069980642226129
Weekday,0.31875,0.3142052207638987
Weekday,0.27496382054992763,0.2891477274641209
Weekday,0.23357664233576642,0.2360759560243915
Weekday,0.319047619047619,0.3271358557945269
Weekend,0.37866666666666665,0.3855339635204996
Weekday,0.2985507246376812,0.31190187187497
Weekday,0.29121725731895226,0.2948139800214519
Weekday,0.30526315789473685,0.3098269173502035
Weekday,0.25763358778625955,0.2660955954719038
Weekday,0.27419354838709675,0.2821302065367389
Weekday,0.34615384615384615,0.3767488960017423
Weekday,0.3172866520787746,0.3422968162354954
Weekday,0.2975609756097561,0.2908237827132812
Weekday,0.28239845261121854,0.2869034701473502
Weekday,0.3065326633165829,0.3150498274951884
Weekday,0.2638146167557932,0.2752125609552417
Weekday,0.28888888888888886,0.3135023146223109
Weekday,0.24175824175824176,0.2467256861144426
Weekend,0.2463768115942029,0.2487522692361402
Weekend,0.25806451612903225,0.2552731592120964
Weekend,0.15955766192733017,0.1645228497379252
Weekend,0.2138157894736842,0.255542771454518
Weekend,0.25742574257425743,0.2660430706427171
Weekend,0.26849894291754756,0.2907128162046076
Weekday,0.2822878228782288,0.303774068909724
Weekday,0.22687224669603523,0.2362477685239833
Weekday,0.26063829787234044,0.3115062432734002
Weekend,0.2911392405063291,0.2900596847850852
Weekend,0.31767955801104975,0.33669737588526
Weekend,0.22978177150192555,0.237581882242042
Weekend,0.2551594746716698,0.2780261588482121
Weekend,0.27599243856332706,0.2844317917652836
Weekend,0.3066914498141264,0.3365202484045288
Weekday,0.28346456692913385,0.3198659320283197
Weekday,0.3351063829787234,0.382212430876136
Weekday,0.2680965147453083,0.294810412743221
Weekday,0.3142857142857143,0.3273089300732194
Weekday,0.3157894736842105,0.2991601420084392
Weekday,0.23351648351648352,0.2530403395752326
Weekday,0.2665505226480836,0.2764400576697016
Weekday,0.2587548638132296,0.2674287811246456
Weekday,0.32751091703056767,0.3594586590322608
Weekday,0.31746031746031744,0.323627910716974
Weekday,0.2391304347826087,0.2513097152192775
Weekend,0.2771317829457364,0.2979451723852747
Weekend,0.24331550802139038,0.258022834486534
Weekend,0.35148514851485146,0.363912301956176
Weekend,0.2853333333333333,0.2908559218559218
Weekend,0.27850467289719627,0.2664742303757278
Weekend,0.2413793103448276,0.2609484428707792
Weekend,0.21739130434782608,0.243213927954887
Weekend,0.32216494845360827,0.3342380338801746
Weekend,0.30754716981132074,0.3025586797979224
Weekend,0.2912801484230056,0.2929582504470646
Weekday,0.32087227414330216,0.3312081166177091
Weekday,0.25327510917030566,0.2587091651292157
Weekday,0.32075471698113206,0.3367069838837375
Weekend,0.28818897637795277,0.2973577178480854
Weekend,0.3034825870646766,0.3172123880641322
Weekend,0.301994301994302,0.3088840242061759
Weekend,0.3541666666666667,0.3617410004937648
Weekend,0.3416856492027335,0.3558876897692648
Weekend,0.28232189973614774,0.2847372311611998
Weekend,0.2925430210325048,0.3084966888524609
Weekend,0.3225806451612903,0.3237154375389669
Weekend,0.24407582938388625,0.25932673194828
Weekend,0.27056962025316456,0.3024395569289273
Weekday,0.3532110091743119,0.3446254650028719
Weekday,0.32186732186732187,0.3259429568048383
Weekday,0.24757281553398058,0.2552973472002982
Weekday,0.2625250501002004,0.2889695231274178
Weekday,0.271356783919598,0.2971880410070065
Weekday,0.2951167728237792,0.3043945438118508
Weekday,0.36936936936936937,0.375296532817363
Weekday,0.3523035230352303,0.3592819994517611
Weekend,0.3132075471698113,0.3270953063743242
Weekend,0.30403800475059384,0.3431346516740111
Weekend,0.3579175704989154,0.3858344822586921
Weekday,0.2898550724637681,0.2893227757626482
Weekday,0.22371364653243847,0.2466750074846027
Weekday,0.3193116634799235,0.3336814601393781
Weekday,0.3059490084985836,0.3158391041807792
Weekday,0.31262939958592134,0.3169049361602553
Weekday,0.2532588454376164,0.2549946818951635
Weekday,0.2919254658385093,0.3083098361504031
Weekday,0.25598086124401914,0.2770410519018818
Weekday,0.2976878612716763,0.3145212305425071
Weekday,0.29116465863453816,0.2967102769446942
Weekday,0.25,0.2675222139299149
Weekday,0.2386117136659436,0.243193280589863
Weekday,0.25,0.2522513748231357
Weekday,0.3247232472324723,0.3449722824252385
Weekday,0.28028503562945367,0.2953318880735953
Weekday,0.3144016227180527,0.336668309111892
Weekday,0.2581227436823105,0.2643072239210878
Weekday,0.3002309468822171,0.3096003614972393
Weekday,0.2373134328358209,0.2483466307800664
Weekday,0.28878281622911695,0.3074500407499803
Weekday,0.332657200811359,0.3369949242129224
Weekday,0.2737556561085973,0.2737512979131648
Weekday,0.289048473967684,0.294843486739988
Weekend,0.2953846153846154,0.3107720440815408
Weekend,0.35784313725490197,0.376127468829306
Weekend,0.24801587301587302,0.2601911558698475
Weekday,0.30029154518950435,0.3054303515072412
Weekday,0.31876606683804626,0.327448789191381
Weekday,0.2907563025210084,0.3003212952700471
Weekday,0.2239657631954351,0.2417485663175068
Weekday,0.277602523659306,0.26908652015149
Weekday,0.31393568147013784,0.3283294096180469
Weekday,0.2649350649350649,0.2888108532334538
Weekend,0.31263858093126384,0.3227746092245128
Weekend,0.319672131147541,0.3343723701489659
Weekend,0.26578073089701,0.2835054766216734
Weekend,0.24922600619195046,0.2858698812395914
Weekend,0.2863741339491917,0.2892090589763393
Weekend,0.21299093655589124,0.2205514109670559
Weekend,0.25365853658536586,0.2611033693803112
Weekend,0.24791666666666667,0.2638659639566517
Weekend,0.3126491646778043,0.3265395364751765
Weekday,0.2692307692307692,0.2686224712257191
Weekday,0.2915194346289753,0.3274484381460667
Weekday,0.3051948051948052,0.3136185343709489
Weekday,0.20229885057471264,0.2185983452392121
Weekday,0.2791164658634538,0.2852111886477485
Weekday,0.2507836990595611,0.2769907812160178
Weekday,0.2672955974842767,0.2950999797720187
Weekday,0.2421259842519685,0.2635332842756802
Weekday,0.2275132275132275,0.2421610314778591
Weekday,0.275049115913556,0.2751923702125302
Weekday,0.2689655172413793,0.3059033315612263
Weekday,0.31398416886543534,0.3067405511353736
Weekday,0.2791164658634538,0.2971468362892245
Weekday,0.2729124236252546,0.2997548958280346
Weekend,0.2651685393258427,0.2700223832028973
Weekend,0.24061433447098976,0.2460910573740425
Weekend,0.3209549071618037,0.3135341176289619
Weekend,0.24031007751937986,0.2445100887522061
Weekend,0.2283653846153846,0.2672334864313875
Weekday,0.2828054298642534,0.2825251825782044
Weekday,0.28,0.2939708626074034
Weekday,0.3016194331983806,0.3231539826484694
Weekday,0.2425828970331588,0.2556362169578526
Weekday,0.3135593220338983,0.3571473185138151
Weekday,0.2056239015817223,0.2123324385701596
Weekend,0.27422680412371137,0.299292273355121
Weekend,0.2524271844660194,0.2584877720163478
Weekend,0.26519337016574585,0.2789428373597071
Weekend,0.2588495575221239,0.2709656963441526
Weekend,0.2857142857142857,0.2985780747863303
Weekend,0.3094688221709007,0.3252778510309566
Weekend,0.3157894736842105,0.3435946665208679
Weekend,0.3278008298755187,0.3346997232314906
Weekend,0.2862669245647969,0.2988347401787224
Weekend,0.25573192239858905,0.263876112476373
Weekend,0.2708333333333333,0.2924145542737393
Weekend,0.283495145631068,0.3007678679812567
Weekend,0.24911660777385158,0.246380198287688
Weekend,0.29637526652452023,0.2971114331342124
Weekend,0.2819277108433735,0.2912047363829823
Weekday,0.2967032967032967,0.3202742390530813
Weekday,0.2602739726027397,0.2544312958742377
Weekday,0.21971252566735114,0.2398136176404789
Weekday,0.34271099744245526,0.3450877854832744
Weekday,0.27419354838709675,0.2891094508331119
Weekday,0.3218390804597701,0.328984267844988
Weekend,0.23597678916827852,0.2622194787753497
Weekend,0.22075471698113208,0.2251874037881531
Weekday,0.273972602739726,0.270827741296075
Weekday,0.21068249258160238,0.2264881745681405
Weekend,0.29604130808950085,0.3170041010762141
Weekend,0.27761194029850744,0.2665610014837134
Weekend,0.2922077922077922,0.2899697016373704
Weekend,0.3722466960352423,0.3839992029525746
Weekday,0.26173285198555957,0.2656426299395479
Weekday,0.26610169491525426,0.2840477823237413
Weekday,0.29923273657289,0.3209237992264847
Weekday,0.363013698630137,0.3613917283955074
Weekday,0.3453815261044177,0.3574877021100661
Weekday,0.33225806451612905,0.3544034358604375
Weekday,0.3020304568527919,0.3134342305558276
Weekday,0.24703557312252963,0.2709823735695829
Weekend,0.36,0.3604041936874005
Weekend,0.2824302134646962,0.3038465272867223
Weekend,0.3081395348837209,0.3225305213984869
Weekend,0.27979274611398963,0.2699041030071074
Weekend,0.24791666666666667,0.2782471420655638
Weekend,0.2874354561101549,0.2993213477792697
Weekend,0.2821576763485477,0.2974352534781548
Weekend,0.2845849802371542,0.2969826201052616
Weekend,0.2596685082872928,0.2734528453612568
Weekend,0.3026706231454006,0.3006756469337114
Weekend,0.28125,0.277986955420466
Weekend,0.2911392405063291,0.2982763160698386
Weekend,0.2876712328767123,0.3168668548851769
Weekday,0.3580645161290323,0.3649203369729685
Weekday,0.272,0.2846138418084773
Weekday,0.2814070351758794,0.2976052162481191
Weekday,0.27977315689981097,0.2835115382610883
Weekday,0.2693877551020408,0.297084108472523
Weekday,0.3563218390804598,0.3749470058293588
Weekday,0.30021141649048627,0.3003408455060842
Weekday,0.31794871794871793,0.3281093841686457
Weekday,0.31334622823984526,0.3326595262711057
Weekday,0.2685589519650655,0.2696513195682559
Weekday,0.34467120181405897,0.3589433613197506
Weekday,0.296195652173913,0.3174075394901038
Weekday,0.3217391304347826,0.3330264501207897
Weekday,0.3361522198731501,0.3430901478838363
Weekday,0.25621414913957935,0.2801964058779192
Weekday,0.31971153846153844,0.339379130754793
Weekday,0.2948453608247423,0.3200813928425997
Weekend,0.2780373831775701,0.3202730642796841
Weekend,0.3004769475357711,0.3005944250508142
Weekday,0.3569482288828338,0.3585502331401412
Weekday,0.2894736842105263,0.3096808718011418
Weekday,0.32054176072234764,0.3193737524465972
Weekday,0.2748267898383372,0.309470971730484
Weekday,0.2616822429906542,0.3100617072244861
Weekend,0.2627118644067797,0.2807115119032127
Weekend,0.31057268722466963,0.3176842000832575
Weekend,0.36727272727272725,0.3677847012086143
Weekday,0.3197969543147208,0.3442635029760064
Weekday,0.4008438818565401,0.3950196821152704
Weekday,0.25704225352112675,0.2922713793721471
Weekday,0.35074626865671643,0.3596854041345534
Weekday,0.3709677419354839,0.3772222333533694
Weekend,0.3353413654618474,0.3491808690285148
Weekday,0.327710843373494,0.3486513286607935
Weekday,0.25795644891122277,0.2693601305501746
Weekday,0.3436754176610978,0.3774954336474977
Weekday,0.3176470588235294,0.3256057088051388
Weekday,0.3048128342245989,0.336532422756592
Weekday,0.367601246105919,0.3596251231854947
Weekday,0.30201342281879195,0.3261920536721135
Weekday,0.296137339055794,0.315827406665581
Weekday,0.2519480519480519,0.2473883269339903
Weekday,0.2544987146529563,0.2471005263630286
Weekday,0.2739273927392739,0.2878215126302063
Weekday,0.3023255813953488,0.3117169650983631
Weekend,0.2955801104972376,0.3130648470930863
Weekend,0.3453038674033149,0.3404713129886538
Weekend,0.30917874396135264,0.3206100127027775
Weekend,0.21694214876033058,0.2066606631417108
Weekend,0.25732217573221755,0.2761584216957556
Weekend,0.2863247863247863,0.2956117966671204
Weekend,0.2729528535980149,0.2708410450320532
Weekend,0.3215434083601286,0.3158437763583578
Weekday,0.2903225806451613,0.2955356765754925
Weekday,0.30991735537190085,0.3011937583238527
Weekday,0.2642706131078224,0.2780339156796537
Weekday,0.32673267326732675,0.3452092186152907
Weekday,0.24404761904761904,0.2433727282149578
Weekday,0.2910284463894967,0.2986190723262093
Weekday,0.2549889135254989,0.2552989256994128
Weekend,0.35986159169550175,0.3727107530151008
Weekend,0.3651315789473684,0.3715551414377315
Weekend,0.345679012345679,0.3656489773564301
Weekday,0.3412698412698413,0.3549851504518628
Weekday,0.2909930715935335,0.3017375542246689
Weekday,0.30077120822622105,0.3172477886705808
Weekend,0.2246376811594203,0.235628911471749
Weekend,0.3004115226337449,0.2940814617732791
Weekday,0.2870662460567823,0.3005350016479298
Weekday,0.27,0.274611912485431
Weekend,0.3333333333333333,0.3381186188382749
Weekend,0.2494172494172494,0.260683384375602
Weekend,0.255125284738041,0.3080136882872955
Weekend,0.2613784135240572,0.2513461963885282
Weekday,0.358695652173913,0.3744676107875214
Weekend,0.3106796116504854,0.3173756529512194
Weekday,0.3140495867768595,0.3104629077962927
Weekday,0.27184466019417475,0.2782223207892614
Weekday,0.24890829694323144,0.2546207661174766
Weekday,0.3111954459203036,0.3457953683794273
Weekday,0.3869047619047619,0.3919196107343586
Weekday,0.29568788501026694,0.2999976578264232
Weekday,0.21993127147766323,0.2399445100927077
Weekday,0.28688524590163933,0.3003837951338509
Weekday,0.3157894736842105,0.3231876499847288
Weekday,0.23788546255506607,0.2595932923531331
Weekend,0.30787037037037035,0.3047674348437615
Weekend,0.28763440860215056,0.2884673659673659
Weekend,0.3416149068322981,0.3855628233560921
Weekend,0.2743682310469314,0.3011975226911663
Weekend,0.2987910189982729,0.2954592906967753
Weekend,0.26953125,0.2816613694320823
Weekend,0.32791327913279134,0.3418186062303709
Weekend,0.189873417721519,0.2620779220779221
Weekend,0.36990595611285265,0.3851767151956905
Weekday,0.25884244372990356,0.2674343663320244
Weekend,0.3182897862232779,0.3348475886632568
Weekend,0.2942271880819367,0.3034865305423592
Weekend,0.2834101382488479,0.2963961998318124
Weekday,0.35064935064935066,0.3553879598331653
Weekday,0.2459396751740139,0.2665044248225018
Weekend,0.27724665391969405,0.2772352840531534
Weekend,0.30317848410757947,0.2976167146145608
Weekend,0.4024896265560166,0.4179304005415914
Weekend,0.2766439909297052,0.2730926048445632
Weekend,0.31645569620253167,0.2985804473304473
Weekend,0.29282868525896416,0.3086799484491349
Weekday,0.30904522613065327,0.3317943063101514
Weekday,0.31100478468899523,0.3230907944483888
Weekday,0.2198443579766537,0.2302984505672181
Weekday,0.24587155963302754,0.2500025269901184
Weekday,0.25485436893203883,0.2582002664874215
Weekday,0.25405405405405407,0.286246518897414
Weekday,0.2375,0.2969917881682588
Weekday,0.2876712328767123,0.2936473970327882
Weekday,0.2644230769230769,0.2636836757304977
Weekday,0.34186471663619744,0.3633596671902864
Weekday,0.35324675324675325,0.3687317359471277
Weekday,0.25627240143369173,0.2756841573868116
Weekday,0.27246376811594203,0.2703910090963898
Weekend,0.27765237020316025,0.2879723919159586
Weekday,0.21830985915492956,0.2184268351673491
Weekend,0.3083511777301927,0.3099236428034921
Weekend,0.296,0.3027148084491105
Weekend,0.205078125,0.2116149096284454
Weekday,0.32189973614775724,0.3332939924130235
Weekday,0.3483709273182957,0.3537579587084881
Weekday,0.24161073825503357,0.2534684627095416
Weekend,0.2736318407960199,0.2839110825362952
Weekend,0.3317757009345794,0.3511050061050061
Weekend,0.25535714285714284,0.2597740572791255
Weekend,0.2067137809187279,0.2393468662110355
Weekend,0.23841059602649006,0.2329113876645637
Weekday,0.2894736842105263,0.2937547677298605
Weekday,0.25748502994011974,0.2478250731154632
Weekday,0.2545454545454545,0.3429452539064914
Weekday,0.2519230769230769,0.2628582907865101
Weekday,0.23414634146341465,0.2415832950757475
Weekday,0.22044088176352705,0.278634383059534
Weekday,0.34099616858237547,0.3553034883238661
Weekday,0.3316708229426434,0.3301469258690275
Weekday,0.32634032634032634,0.3613395253875475
Weekday,0.2605421686746988,0.2811210915248442
Weekday,0.302771855010661,0.3121396202611743
Weekday,0.23958333333333334,0.2647521664344135
Weekday,0.2766798418972332,0.2866030884654589
Weekday,0.3193717277486911,0.3105859019881291
Weekday,0.3091286307053942,0.308685549114419
Weekday,0.375,0.3857959208984118
Weekday,0.32407407407407407,0.3595573177596055
Weekday,0.4215686274509804,0.4144743633509618
Weekday,0.2823529411764706,0.2951479499380549
Weekday,0.30258899676375406,0.3102819800504201
Weekday,0.31274900398406374,0.325317793105954
Weekday,0.3157894736842105,0.32300703185296
Weekday,0.2776349614395887,0.2904581024927321
Weekday,0.25760649087221094,0.272506851271069
Weekday,0.2017167381974249,0.2180501638036487
Weekday,0.2958904109589041,0.3073337991419205
Weekend,0.2455795677799607,0.2438782412983031
Weekend,0.3113207547169811,0.3249031679809547
Weekend,0.33440514469453375,0.3394579322382936
Weekday,0.26666666666666666,0.3018176631160377
Weekday,0.26265060240963856,0.2860092809669695
Weekday,0.30296127562642367,0.3127700968306158
Weekday,0.30133333333333334,0.352328188077616
Weekday,0.2773892773892774,0.2808813984647774
Weekday,0.2598187311178248,0.2707786721221886
Weekday,0.3223684210526316,0.340171333821693
Weekday,0.30917874396135264,0.3132697181436677
Weekday,0.2250453720508167,0.225623807114127
Weekday,0.2804878048780488,0.304378923798319
Weekday,0.30176211453744495,0.3236048850138333
Weekday,0.26666666666666666,0.2896828178647044
Weekday,0.2804878048780488,0.3001649015779063
Weekday,0.2643171806167401,0.2805072300926662
Weekday,0.3055555555555556,0.3203430055306648
Weekday,0.2521551724137931,0.2614051419775533
Weekday,0.2712765957446808,0.2799135578526285
Weekday,0.3081081081081081,0.3341707817498169
Weekend,0.3348623853211009,0.3399864102509058
Weekend,0.3136094674556213,0.3354080033024447
Weekend,0.31197771587743733,0.3107426688084175
Weekend,0.3121951219512195,0.3116267555529058
Weekend,0.3559928443649374,0.3703113944546847
Weekend,0.28854625550660795,0.2930653551132688
Weekend,0.275,0.2881573990954048
Weekend,0.3053435114503817,0.3157762233228651
Weekend,0.38461538461538464,0.3757142610159298
Weekend,0.31589147286821706,0.3356486194019646
Weekday,0.26785714285714285,0.2863376825793415
Weekday,0.30494505494505497,0.3217869630057944
Weekday,0.24494949494949494,0.2514313868966112
Weekend,0.3016194331983806,0.3088688944407144
Weekend,0.29411764705882354,0.304686428349219
Weekend,0.23975409836065573,0.2504430863907759
Weekday,0.2789598108747045,0.3041059308521531
Weekend,0.30275229357798167,0.3079156870066655
Weekday,0.2883817427385892,0.2987849431695687
Weekday,0.34577603143418467,0.3448491653575192
Weekday,0.281767955801105,0.299097258643457
Weekday,0.30319148936170215,0.3314776390476152
Weekend,0.3032128514056225,0.328652953633845
Weekday,0.2894736842105263,0.2928515744487237
Weekday,0.2542056074766355,0.2698716992526992
Weekend,0.2534246575342466,0.290496603584629
Weekend,0.30128205128205127,0.2949850377363031
Weekend,0.3201754385964912,0.3254584469300509
Weekend,0.30642201834862387,0.3372647376826986
Weekend,0.23792486583184258,0.2446436071177845
Weekend,0.2964071856287425,0.3299926122728674
Weekday,0.30997304582210244,0.3283402213934004
Weekend,0.288,0.291305493770788
Weekend,0.2873051224944321,0.3211169078261652
Weekend,0.3210161662817552,0.3270495129870129
Weekend,0.29177057356608477,0.2995230925684868
Weekday,0.28502415458937197,0.2996936131935587
Weekday,0.31141868512110726,0.3306770320528965
Weekday,0.2799043062200957,0.2832749986116993
Weekday,0.24962178517397882,0.2704812587442754
Weekend,0.2857142857142857,0.3154555597277432
Weekend,0.3104325699745547,0.3132033434281972
Weekend,0.29283489096573206,0.3321935906283732
Weekend,0.3403755868544601,0.3335340911836321
Weekend,0.3225058004640371,0.3465693501377503
Weekend,0.24144144144144145,0.2500516357359481
Weekend,0.20627062706270627,0.2356576894522213
Weekend,0.2505263157894737,0.2765344702421478
Weekend,0.2659380692167577,0.2821397643332789
Weekday,0.2681818181818182,0.2905307082854703
Weekday,0.3411016949152542,0.3467283836848708
Weekday,0.3471502590673575,0.348525519887749
Weekday,0.29094827586206895,0.2851612941352183
Weekend,0.25052192066805845,0.2618612402658116
Weekend,0.325,0.3360445532056274
Weekend,0.3287981859410431,0.319901925600985
Weekend,0.2708757637474542,0.2857640020901836
Weekend,0.26150121065375304,0.2612741303043977
Weekend,0.28016359918200406,0.292008384687556
Weekend,0.3246268656716418,0.3171024847185838
Weekend,0.27213822894168466,0.2791368647884823
Weekend,0.291005291005291,0.3063101047514632
Weekend,0.31443298969072164,0.3171504362124014
Weekend,0.29063097514340347,0.3053084868895223
Weekend,0.31648351648351647,0.3137118489345464
Weekend,0.2576419213973799,0.2540689598397578
Weekend,0.3341176470588235,0.3261549281152233
